time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-9.862419884704726,-12.27637719911941,24.40151736495249,5.852943479953943,0.3255048803956857,0.0,-7.127557972854238,-9.222269541165035,2.6415762604654938,-0.04844610740832141,0.16947865705229714,0.0,461.29436036582376,463.36369198511784,464.731841361565,463.5150455790192
4.439999999999993,-10.295276340241255,-12.836892246907265,24.552751224684695,5.8498496918903875,0.3354870172565452,0.0,-7.301787357849456,-9.462351818700432,2.3987029957843204,-0.05866484407731116,0.15929469720219708,0.0,423.7367726246618,422.8879602009088,423.79537760843044,422.9139068036863
4.499999999999992,-10.740403289467297,-13.413963255398926,24.69352433313455,5.8462630220842335,0.34525433355292456,0.0,-7.536370647549531,-9.773747549771484,2.291661623714771,-0.06210121093880839,0.1689851467523076,0.0,474.7703132336699,475.53673726829106,475.6554987252131,475.3899126645538
4.559999999999991,-11.198647466150897,-14.008537483472411,24.82474875902976,5.842683368496473,0.3554810589563253,0.0,-7.739156544097044,-10.04610858823965,2.081077089276481,-0.05518132674213566,0.17321299903053133,0.0,443.1559838875352,443.5314054951162,442.6266037960318,443.19339828841134
4.6199999999999894,-11.670084123734844,-14.62060434597955,24.945177290302464,5.83974950993751,0.36565585681137946,0.0,-7.976031822115102,-10.356630734130388,1.9311957022086825,-0.038619791448783455,0.16110324226813025,0.0,468.5530096879357,467.63615106764615,468.89353200697985,470.1774070180454
4.679999999999988,-12.155230891051183,-15.250707596473825,25.054735175868725,5.837470792798388,0.37502442094229416,0.0,-8.196220532111413,-10.64755243339519,1.719202306597427,-0.03672645472702348,0.14371793454942625,0.0,452.3174608080368,450.93710386166657,450.3840063158768,450.5364994927359
4.739999999999987,-12.653628526716993,-15.89831413131162,25.151038171713363,5.835060446130644,0.38452564525577415,0.0,-8.417727151788727,-10.940167926751089,1.4893951265420442,-0.04814983828139394,0.17787400649227542,0.0,447.55301325749815,450.3479789792489,448.0238553187301,447.09290328848533
4.799999999999986,-13.16527463066731,-16.563450473388656,25.232822476716823,5.832140155838173,0.39493460349151555,0.0,-8.637884238844455,-11.231952693209605,1.2351650458312748,-0.049735429223090516,0.16282787925872408,0.0,443.0494724127282,441.83909759271467,443.8505495665644,443.7188904581008
4.859999999999984,-13.689075003164428,-17.24503082825349,25.29644630841538,5.8293002260626245,0.40420195603943476,0.0,-8.823017940220566,-11.488702113152701,0.8847626768692411,-0.04291482317434303,0.12711102390137582,0.0,410.16699442414483,407.00504008170327,409.1118005747136,409.71734734491844
4.919999999999983,-14.224664056633374,-17.94280146208899,25.339920762998858,5.826548260202912,0.41275091548524223,0.0,-9.030751974692357,-11.771599489243926,0.5632102360411372,-0.05253836108893392,0.16266477517313035,0.0,421.99193033376065,425.07016691274,423.372426592753,422.5418837245355
4.979999999999982,-14.773350636076513,-18.658277382285583,25.364803887058024,5.823199232160444,0.42277289857348066,0.0,-9.259538872433074,-12.07877544283645,0.2645239072829114,-0.06334491836889142,0.17457618246552342,0.0,435.5191245364034,436.54176431132726,436.28462142368744,435.3788287529848
5.0399999999999805,-15.336338263571555,-19.3928442155418,25.37225003728678,5.819582828742158,0.43298021568702527,0.0,-9.50737612691812,-12.40791960158832,-0.018433727929624347,-0.05474868280108585,0.15927755339244368,0.0,447.72330172755187,446.50376071176447,446.2383622293467,446.9372304294169
